Country Name,Country Code,Region,Income Group,Languages,Year,GDP at market prices (current US$),"Population, total",GDP per capita (current US$),Internet users (per 100 people),"Enrolment in secondary education, both sexes (number)","Enrolment in tertiary education, all programmes, both sexes (number)",Projection: Population age 15-19 by highest level of educational attainment. Lower Secondary. Total,Projection: Population age 15-19 by highest level of educational attainment. Upper Secondary. Total,Projection: Population age 20-24 by highest level of educational attainment. Upper Secondary. Total,Projection: Population age 15-19 by highest level of educational attainment. Post Secondary. Total,Projection: Population age 20-24 by highest level of educational attainment. Post Secondary. Total,Projection: Population age 25-29 by highest level of educational attainment. Post Secondary. Total
Senegal,SEN,Sub-Saharan Africa,Lower middle income,"French (official), Wolof, Pular, Jola, Mandinka, Serer, Soninke",2012,14225310518.7856,13703513.0,1038.07764613247,10.8,,127394.0,,,,,,
Senegal,SEN,Sub-Saharan Africa,Lower middle income,"French (official), Wolof, Pular, Jola, Mandinka, Serer, Soninke",2013,14851057084.776,14120320.0,1051.75074536384,13.1,,133587.0,,,,,,
Senegal,SEN,Sub-Saharan Africa,Lower middle income,"French (official), Wolof, Pular, Jola, Mandinka, Serer, Soninke",2014,15304363138.1804,14546111.0,1052.12748192149,17.7,,141151.0,,,,,,
Senegal,SEN,Sub-Saharan Africa,Lower middle income,"French (official), Wolof, Pular, Jola, Mandinka, Serer, Soninke",2015,13640668374.1652,14976994.0,910.774777246034,21.69026413,1136476.0,144827.0,203840.0,51690.0,102490.0,0.0,54330.0,52350.0
Senegal,SEN,Sub-Saharan Africa,Lower middle income,"French (official), Wolof, Pular, Jola, Mandinka, Serer, Soninke",2016,14683697630.9,15411614.0,952.768323350168,25.66476804,,,,,,,,
Senegal,SEN,Sub-Saharan Africa,Lower middle income,"French (official), Wolof, Pular, Jola, Mandinka, Serer, Soninke",2017,,,,,,,,,,,,
Senegal,SEN,Sub-Saharan Africa,Lower middle income,"French (official), Wolof, Pular, Jola, Mandinka, Serer, Soninke",2020,,,,,,,267060.0,67540.0,133170.0,0.0,68520.0,65810.0
Senegal,SEN,Sub-Saharan Africa,Lower middle income,"French (official), Wolof, Pular, Jola, Mandinka, Serer, Soninke",2025,,,,,,,345010.0,87530.0,176350.0,0.0,88470.0,82480.0
Senegal,SEN,Sub-Saharan Africa,Lower middle income,"French (official), Wolof, Pular, Jola, Mandinka, Serer, Soninke",2030,,,,,,,415810.0,106350.0,230510.0,0.0,113220.0,105860.0
Seychelles,SYC,Sub-Saharan Africa,Upper middle income,"Seychellois Creole (official) 89.1%, English (official) 5.1%, French (official) 0.7%, other 3.8%, unspecified 1.4% (2010 est.)",2000,614879764.780006,81131.0,7578.85105298845,7.395629183,8280.0,,,,,,,
Seychelles,SYC,Sub-Saharan Africa,Upper middle income,"Seychellois Creole (official) 89.1%, English (official) 5.1%, French (official) 0.7%, other 3.8%, unspecified 1.4% (2010 est.)",2001,622262057.191635,81202.0,7663.13708026446,11.01510293,7514.0,,,,,,,
Seychelles,SYC,Sub-Saharan Africa,Upper middle income,"Seychellois Creole (official) 89.1%, English (official) 5.1%, French (official) 0.7%, other 3.8%, unspecified 1.4% (2010 est.)",2002,697518248.175182,83723.0,8331.2619970042,14.30417083,7826.0,,,,,,,
Seychelles,SYC,Sub-Saharan Africa,Upper middle income,"Seychellois Creole (official) 89.1%, English (official) 5.1%, French (official) 0.7%, other 3.8%, unspecified 1.4% (2010 est.)",2003,705704816.042365,82781.0,8524.96123557779,14.59250432,8137.0,,,,,,,
Seychelles,SYC,Sub-Saharan Africa,Upper middle income,"Seychellois Creole (official) 89.1%, English (official) 5.1%, French (official) 0.7%, other 3.8%, unspecified 1.4% (2010 est.)",2004,839319927.272727,82475.0,10176.6587120064,24.27213922,7962.0,,,,,,,
Seychelles,SYC,Sub-Saharan Africa,Upper middle income,"Seychellois Creole (official) 89.1%, English (official) 5.1%, French (official) 0.7%, other 3.8%, unspecified 1.4% (2010 est.)",2005,919103254.545455,82858.0,11092.5107357824,25.41326815,8501.0,,,,,,,
Seychelles,SYC,Sub-Saharan Africa,Upper middle income,"Seychellois Creole (official) 89.1%, English (official) 5.1%, French (official) 0.7%, other 3.8%, unspecified 1.4% (2010 est.)",2006,1016418229.25159,84600.0,12014.3998729502,34.95197117,7794.0,,,,,,,
Seychelles,SYC,Sub-Saharan Africa,Upper middle income,"Seychellois Creole (official) 89.1%, English (official) 5.1%, French (official) 0.7%, other 3.8%, unspecified 1.4% (2010 est.)",2007,1033561654.0568,85033.0,12154.8299372808,38.38,8227.0,,,,,,,
Seychelles,SYC,Sub-Saharan Africa,Upper middle income,"Seychellois Creole (official) 89.1%, English (official) 5.1%, French (official) 0.7%, other 3.8%, unspecified 1.4% (2010 est.)",2008,967199593.960157,86956.0,11122.8620677142,40.44,7911.0,,,,,,,
Seychelles,SYC,Sub-Saharan Africa,Upper middle income,"Seychellois Creole (official) 89.1%, English (official) 5.1%, French (official) 0.7%, other 3.8%, unspecified 1.4% (2010 est.)",2009,847397850.094417,87298.0,9706.95605963959,,7825.0,,,,,,,
Seychelles,SYC,Sub-Saharan Africa,Upper middle income,"Seychellois Creole (official) 89.1%, English (official) 5.1%, French (official) 0.7%, other 3.8%, unspecified 1.4% (2010 est.)",2010,969936525.298729,89770.0,10804.6844747547,41.0,7554.0,,,,,,,
Seychelles,SYC,Sub-Saharan Africa,Upper middle income,"Seychellois Creole (official) 89.1%, English (official) 5.1%, French (official) 0.7%, other 3.8%, unspecified 1.4% (2010 est.)",2011,1065826669.89742,87441.0,12189.0951601357,43.16400446,7113.0,189.0,,,,,,
Seychelles,SYC,Sub-Saharan Africa,Upper middle income,"Seychellois Creole (official) 89.1%, English (official) 5.1%, French (official) 0.7%, other 3.8%, unspecified 1.4% (2010 est.)",2012,1134267367.19206,88303.0,12845.17363161,47.076,7780.0,100.0,,,,,,
Seychelles,SYC,Sub-Saharan Africa,Upper middle income,"Seychellois Creole (official) 89.1%, English (official) 5.1%, French (official) 0.7%, other 3.8%, unspecified 1.4% (2010 est.)",2013,1411061260.70839,89949.0,15687.3479494868,50.4,7355.0,238.0,,,,,,
Seychelles,SYC,Sub-Saharan Africa,Upper middle income,"Seychellois Creole (official) 89.1%, English (official) 5.1%, French (official) 0.7%, other 3.8%, unspecified 1.4% (2010 est.)",2014,1422530791.5588,91359.0,15570.7789222605,51.25470199,7277.0,478.0,,,,,,
Seychelles,SYC,Sub-Saharan Africa,Upper middle income,"Seychellois Creole (official) 89.1%, English (official) 5.1%, French (official) 0.7%, other 3.8%, unspecified 1.4% (2010 est.)",2015,1437722206.38754,93419.0,15390.0406382807,54.25961786,7394.0,1035.0,,,,,,
Seychelles,SYC,Sub-Saharan Africa,Upper middle income,"Seychellois Creole (official) 89.1%, English (official) 5.1%, French (official) 0.7%, other 3.8%, unspecified 1.4% (2010 est.)",2016,1427323889.0961,94677.0,15075.7194365696,56.51470815,,,,,,,,
Seychelles,SYC,Sub-Saharan Africa,Upper middle income,"Seychellois Creole (official) 89.1%, English (official) 5.1%, French (official) 0.7%, other 3.8%, unspecified 1.4% (2010 est.)",2017,,,,,,,,,,,,
Seychelles,SYC,Sub-Saharan Africa,Upper middle income,"Seychellois Creole (official) 89.1%, English (official) 5.1%, French (official) 0.7%, other 3.8%, unspecified 1.4% (2010 est.)",2020,,,,,,,,,,,,
Seychelles,SYC,Sub-Saharan Africa,Upper middle income,"Seychellois Creole (official) 89.1%, English (official) 5.1%, French (official) 0.7%, other 3.8%, unspecified 1.4% (2010 est.)",2025,,,,,,,,,,,,
Seychelles,SYC,Sub-Saharan Africa,Upper middle income,"Seychellois Creole (official) 89.1%, English (official) 5.1%, French (official) 0.7%, other 3.8%, unspecified 1.4% (2010 est.)",2030,,,,,,,,,,,,
Slovak Republic,SVK,Europe & Central Asia,High income: OECD,"Slovak (official) 78.6%, Hungarian 9.4%, Roma 2.3%, Ruthenian 1%, other or unspecified 8.8% (2011 est.)",2000,29114875621.8905,5388720.0,5402.9297536132,9.426803201,671670.0,135914.0,,,,,,
Slovak Republic,SVK,Europe & Central Asia,High income: OECD,"Slovak (official) 78.6%, Hungarian 9.4%, Roma 2.3%, Ruthenian 1%, other or unspecified 8.8% (2011 est.)",2001,30703017449.6644,5378867.0,5708.08265935269,12.52832185,663555.0,143909.0,,,,,,
Slovak Republic,SVK,Europe & Central Asia,High income: OECD,"Slovak (official) 78.6%, Hungarian 9.4%, Roma 2.3%, Ruthenian 1%, other or unspecified 8.8% (2011 est.)",2002,35083608130.9994,5376912.0,6524.86187815598,40.14,666238.0,152182.0,,,,,,
Slovak Republic,SVK,Europe & Central Asia,High income: OECD,"Slovak (official) 78.6%, Hungarian 9.4%, Roma 2.3%, Ruthenian 1%, other or unspecified 8.8% (2011 est.)",2003,46731767494.3567,5373374.0,8696.91324191405,43.04,669578.0,158089.0,,,,,,
Slovak Republic,SVK,Europe & Central Asia,High income: OECD,"Slovak (official) 78.6%, Hungarian 9.4%, Roma 2.3%, Ruthenian 1%, other or unspecified 8.8% (2011 est.)",2004,57240535137.8197,5372280.0,10654.7937072937,52.89,673712.0,164667.0,,,,,,
Slovak Republic,SVK,Europe & Central Asia,High income: OECD,"Slovak (official) 78.6%, Hungarian 9.4%, Roma 2.3%, Ruthenian 1%, other or unspecified 8.8% (2011 est.)",2005,62697540106.9519,5372807.0,11669.4197478063,55.19,662659.0,181419.0,,,,,,
Slovak Republic,SVK,Europe & Central Asia,High income: OECD,"Slovak (official) 78.6%, Hungarian 9.4%, Roma 2.3%, Ruthenian 1%, other or unspecified 8.8% (2011 est.)",2006,70596729394.0534,5373054.0,13139.0321768688,56.08,640120.0,197943.0,,,,,,
Slovak Republic,SVK,Europe & Central Asia,High income: OECD,"Slovak (official) 78.6%, Hungarian 9.4%, Roma 2.3%, Ruthenian 1%, other or unspecified 8.8% (2011 est.)",2007,86304245825.349,5374622.0,16057.7331439028,61.8,617109.0,217952.0,,,,,,
Slovak Republic,SVK,Europe & Central Asia,High income: OECD,"Slovak (official) 78.6%, Hungarian 9.4%, Roma 2.3%, Ruthenian 1%, other or unspecified 8.8% (2011 est.)",2008,100324627215.468,5379233.0,18650.3591154107,66.05,591482.0,229477.0,,,,,,
Slovak Republic,SVK,Europe & Central Asia,High income: OECD,"Slovak (official) 78.6%, Hungarian 9.4%, Roma 2.3%, Ruthenian 1%, other or unspecified 8.8% (2011 est.)",2009,88945625173.6593,5386406.0,16512.9819723317,70.0,568629.0,234997.0,,,,,,
Slovak Republic,SVK,Europe & Central Asia,High income: OECD,"Slovak (official) 78.6%, Hungarian 9.4%, Roma 2.3%, Ruthenian 1%, other or unspecified 8.8% (2011 est.)",2010,89501012915.7314,5391428.0,16600.6135880385,75.71,549760.0,234526.0,195440.0,175630.0,371760.0,0.0,26410.0,80120.0
Slovak Republic,SVK,Europe & Central Asia,High income: OECD,"Slovak (official) 78.6%, Hungarian 9.4%, Roma 2.3%, Ruthenian 1%, other or unspecified 8.8% (2011 est.)",2011,98181259740.0919,5398384.0,18187.1574419478,74.43999717,530300.0,226305.0,,,,,,
Slovak Republic,SVK,Europe & Central Asia,High income: OECD,"Slovak (official) 78.6%, Hungarian 9.4%, Roma 2.3%, Ruthenian 1%, other or unspecified 8.8% (2011 est.)",2012,93413992955.8972,5407579.0,17274.6423040509,76.70999012,509791.0,221227.0,,,,,,
Slovak Republic,SVK,Europe & Central Asia,High income: OECD,"Slovak (official) 78.6%, Hungarian 9.4%, Roma 2.3%, Ruthenian 1%, other or unspecified 8.8% (2011 est.)",2013,98478349315.3252,5413393.0,18191.612786163,77.8826,481574.0,209543.0,,,,,,
Slovak Republic,SVK,Europe & Central Asia,High income: OECD,"Slovak (official) 78.6%, Hungarian 9.4%, Roma 2.3%, Ruthenian 1%, other or unspecified 8.8% (2011 est.)",2014,100948236941.182,5418649.0,18629.7796630086,79.98,464957.0,197854.0,,,,,,
Slovak Republic,SVK,Europe & Central Asia,High income: OECD,"Slovak (official) 78.6%, Hungarian 9.4%, Roma 2.3%, Ruthenian 1%, other or unspecified 8.8% (2011 est.)",2015,87501423882.4686,5423801.0,16132.8603100425,77.6347,454032.0,,150160.0,140330.0,330040.0,0.0,24940.0,81560.0
Slovak Republic,SVK,Europe & Central Asia,High income: OECD,"Slovak (official) 78.6%, Hungarian 9.4%, Roma 2.3%, Ruthenian 1%, other or unspecified 8.8% (2011 est.)",2016,89768598023.3903,5428704.0,16535.9168640232,80.4759,,,,,,,,
Slovak Republic,SVK,Europe & Central Asia,High income: OECD,"Slovak (official) 78.6%, Hungarian 9.4%, Roma 2.3%, Ruthenian 1%, other or unspecified 8.8% (2011 est.)",2017,,,,,,,,,,,,
Slovak Republic,SVK,Europe & Central Asia,High income: OECD,"Slovak (official) 78.6%, Hungarian 9.4%, Roma 2.3%, Ruthenian 1%, other or unspecified 8.8% (2011 est.)",2020,,,,,,,133090.0,130479.99999999999,259769.99999999997,0.0,21170.0,77780.0
Slovak Republic,SVK,Europe & Central Asia,High income: OECD,"Slovak (official) 78.6%, Hungarian 9.4%, Roma 2.3%, Ruthenian 1%, other or unspecified 8.8% (2011 est.)",2025,,,,,,,138050.0,142190.0,235980.0,0.0,20750.0,66230.0
Slovak Republic,SVK,Europe & Central Asia,High income: OECD,"Slovak (official) 78.6%, Hungarian 9.4%, Roma 2.3%, Ruthenian 1%, other or unspecified 8.8% (2011 est.)",2030,,,,,,,150250.0,162870.0,249910.0,0.0,23730.0,64989.99999999999
Slovenia,SVN,Europe & Central Asia,High income: OECD,"Slovene (official) 87.7%, Croatian 2.8%, Serbo-Croatian 1.8%, Bosnian 1.6%, Serbian 1.6%, Hungarian 0.4% (official, only in municipalities where Hungarian national communities reside), Italian 0.2% (official, only in municipalities where Italian national communities reside), other or unspecified 3.9% (2002 est.)",2000,20342201356.0052,1988925.0,10227.7367703685,15.11025956,218251.0,83816.0,,,,,,
Slovenia,SVN,Europe & Central Asia,High income: OECD,"Slovene (official) 87.7%, Croatian 2.8%, Serbo-Croatian 1.8%, Bosnian 1.6%, Serbian 1.6%, Hungarian 0.4% (official, only in municipalities where Hungarian national communities reside), Italian 0.2% (official, only in municipalities where Italian national communities reside), other or unspecified 3.9% (2002 est.)",2001,20875387068.1145,1992060.0,10479.2963405292,30.17591047,224747.0,91494.0,,,,,,
Slovenia,SVN,Europe & Central Asia,High income: OECD,"Slovene (official) 87.7%, Croatian 2.8%, Serbo-Croatian 1.8%, Bosnian 1.6%, Serbian 1.6%, Hungarian 0.4% (official, only in municipalities where Hungarian national communities reside), Italian 0.2% (official, only in municipalities where Italian national communities reside), other or unspecified 3.9% (2002 est.)",2002,23563576758.1047,1994530.0,11814.0999423948,27.83888542,220804.0,99214.0,,,,,,
Slovenia,SVN,Europe & Central Asia,High income: OECD,"Slovene (official) 87.7%, Croatian 2.8%, Serbo-Croatian 1.8%, Bosnian 1.6%, Serbian 1.6%, Hungarian 0.4% (official, only in municipalities where Hungarian national communities reside), Italian 0.2% (official, only in municipalities where Italian national communities reside), other or unspecified 3.9% (2002 est.)",2003,29697448108.2957,1995733.0,14880.4715401788,31.85479301,217587.0,101458.0,,,,,,
Slovenia,SVN,Europe & Central Asia,High income: OECD,"Slovene (official) 87.7%, Croatian 2.8%, Serbo-Croatian 1.8%, Bosnian 1.6%, Serbian 1.6%, Hungarian 0.4% (official, only in municipalities where Hungarian national communities reside), Italian 0.2% (official, only in municipalities where Italian national communities reside), other or unspecified 3.9% (2002 est.)",2004,34470227453.9113,1997012.0,17260.9015138173,40.81,187817.0,104396.0,,,,,,
Slovenia,SVN,Europe & Central Asia,High income: OECD,"Slovene (official) 87.7%, Croatian 2.8%, Serbo-Croatian 1.8%, Bosnian 1.6%, Serbian 1.6%, Hungarian 0.4% (official, only in municipalities where Hungarian national communities reside), Italian 0.2% (official, only in municipalities where Italian national communities reside), other or unspecified 3.9% (2002 est.)",2005,36346974008.2079,2000474.0,18169.1809082287,46.81,181299.0,112228.0,,,,,,
Slovenia,SVN,Europe & Central Asia,High income: OECD,"Slovene (official) 87.7%, Croatian 2.8%, Serbo-Croatian 1.8%, Bosnian 1.6%, Serbian 1.6%, Hungarian 0.4% (official, only in municipalities where Hungarian national communities reside), Italian 0.2% (official, only in municipalities where Italian national communities reside), other or unspecified 3.9% (2002 est.)",2006,39587732028.6037,2006868.0,19726.1264959149,54.01,174330.0,114794.0,,,,,,
Slovenia,SVN,Europe & Central Asia,High income: OECD,"Slovene (official) 87.7%, Croatian 2.8%, Serbo-Croatian 1.8%, Bosnian 1.6%, Serbian 1.6%, Hungarian 0.4% (official, only in municipalities where Hungarian national communities reside), Italian 0.2% (official, only in municipalities where Italian national communities reside), other or unspecified 3.9% (2002 est.)",2007,48114688201.4782,2018122.0,23841.3179190744,56.74,152720.0,115944.0,,,,,,
Slovenia,SVN,Europe & Central Asia,High income: OECD,"Slovene (official) 87.7%, Croatian 2.8%, Serbo-Croatian 1.8%, Bosnian 1.6%, Serbian 1.6%, Hungarian 0.4% (official, only in municipalities where Hungarian national communities reside), Italian 0.2% (official, only in municipalities where Italian national communities reside), other or unspecified 3.9% (2002 est.)",2008,55589849128.4605,2021316.0,27501.8102703687,58.0,147463.0,115445.0,,,,,,
Slovenia,SVN,Europe & Central Asia,High income: OECD,"Slovene (official) 87.7%, Croatian 2.8%, Serbo-Croatian 1.8%, Bosnian 1.6%, Serbian 1.6%, Hungarian 0.4% (official, only in municipalities where Hungarian national communities reside), Italian 0.2% (official, only in municipalities where Italian national communities reside), other or unspecified 3.9% (2002 est.)",2009,50244793831.6199,2039669.0,24633.7978523083,64.0,142349.0,114391.0,,,,,,
Slovenia,SVN,Europe & Central Asia,High income: OECD,"Slovene (official) 87.7%, Croatian 2.8%, Serbo-Croatian 1.8%, Bosnian 1.6%, Serbian 1.6%, Hungarian 0.4% (official, only in municipalities where Hungarian national communities reside), Italian 0.2% (official, only in municipalities where Italian national communities reside), other or unspecified 3.9% (2002 est.)",2010,48013606745.4803,2048583.0,23437.4720211387,70.0,138354.0,114873.0,82410.0,21370.0,118130.0,0.0,950.0,33810.0
Slovenia,SVN,Europe & Central Asia,High income: OECD,"Slovene (official) 87.7%, Croatian 2.8%, Serbo-Croatian 1.8%, Bosnian 1.6%, Serbian 1.6%, Hungarian 0.4% (official, only in municipalities where Hungarian national communities reside), Italian 0.2% (official, only in municipalities where Italian national communities reside), other or unspecified 3.9% (2002 est.)",2011,51290792018.1074,2052843.0,24985.2482718393,67.33999481,134861.0,107134.0,,,,,,
Slovenia,SVN,Europe & Central Asia,High income: OECD,"Slovene (official) 87.7%, Croatian 2.8%, Serbo-Croatian 1.8%, Bosnian 1.6%, Serbian 1.6%, Hungarian 0.4% (official, only in municipalities where Hungarian national communities reside), Italian 0.2% (official, only in municipalities where Italian national communities reside), other or unspecified 3.9% (2002 est.)",2012,46352802765.5763,2057159.0,22532.4356384588,68.34997453,132221.0,104003.0,,,,,,
Slovenia,SVN,Europe & Central Asia,High income: OECD,"Slovene (official) 87.7%, Croatian 2.8%, Serbo-Croatian 1.8%, Bosnian 1.6%, Serbian 1.6%, Hungarian 0.4% (official, only in municipalities where Hungarian national communities reside), Italian 0.2% (official, only in municipalities where Italian national communities reside), other or unspecified 3.9% (2002 est.)",2013,48116256926.0807,2059953.0,23357.939198652,72.6756,147563.0,97706.0,,,,,,
